user_id,term_id,customer_id,startDate,nextBillingDate,preBillingDate,paymentMethodToken
2220226,TMY4IZRW5MCR,,02/09/2018,02/08/2019,02/09/2018,
2220226,TMYI61QAO7QE,,02/09/2018,02/08/2019,02/09/2018,
2220289,TMYI61QAO7QE,,03/20/2019,03/18/2020,03/27/2018,
2220289,TMZ5XJ8B7XF4,,03/20/2019,03/18/2020,03/27/2018,
2221409,TM3EGFOZHFSG,,08/13/2018,08/12/2019,08/13/2018,
2221409,TM72MSQ07SI5,,08/13/2018,08/12/2019,08/13/2018,
2221409,TMDECA4FVIJZ,,08/13/2018,08/12/2019,08/13/2018,
2221409,TMGK831P8V55,,08/13/2018,08/12/2019,08/13/2018,
2221409,TMHS83D15U8W,,08/13/2018,08/12/2019,08/13/2018,
2221409,TMKURHFDLJPN,,08/13/2018,08/12/2019,08/13/2018,
2221409,TMMYO8A324CI,,08/13/2018,08/12/2019,08/13/2018,
2221409,TMWSADZWG38U,,08/13/2018,08/12/2019,08/13/2018,
2221409,TMY4IZRW5MCR,,08/13/2018,08/12/2019,08/13/2018,
2221409,TMYI61QAO7QE,,08/13/2018,08/12/2019,08/13/2018,
2221462,TMYI61QAO7QE,,09/15/2017,09/14/2018,09/15/2017,
2221462,TMZ5XJ8B7XF4,,09/15/2017,09/14/2018,09/15/2017,
2221612,TM3EGFOZHFSG,,02/26/2018,03/25/2019,02/26/2018,
2221612,TM72MSQ07SI5,,02/26/2018,03/25/2019,02/26/2018,
2221612,TMDECA4FVIJZ,,02/26/2018,03/25/2019,02/26/2018,
2221612,TMGK831P8V55,,02/26/2018,03/25/2019,02/26/2018,
2221612,TMHS83D15U8W,,02/26/2018,03/25/2019,02/26/2018,
2221612,TMKURHFDLJPN,,02/26/2018,03/25/2019,02/26/2018,
2221612,TMMYO8A324CI,,02/26/2018,03/25/2019,02/26/2018,
2221612,TMWSADZWG38U,,02/26/2018,03/25/2019,02/26/2018,
2221612,TMY4IZRW5MCR,,02/26/2018,03/25/2019,02/26/2018,
2221612,TMYI61QAO7QE,,02/26/2018,03/25/2019,02/26/2018,
2221748,TM383K08NOHK,,06/24/2017,06/23/2019,06/05/2017,
2221748,TM3EGFOZHFSG,,06/24/2017,06/23/2019,06/05/2017,
2221748,TMGK831P8V55,,06/24/2017,06/23/2019,06/05/2017,
2221748,TMHS83D15U8W,,06/24/2017,06/23/2019,06/05/2017,
2221748,TMKURHFDLJPN,,06/24/2017,06/23/2019,06/05/2017,
2221748,TMMYO8A324CI,,06/24/2017,06/23/2019,06/05/2017,
2221748,TMY4IZRW5MCR,,06/24/2017,06/23/2019,06/05/2017,
2221748,TMYI61QAO7QE,,06/24/2017,06/23/2019,06/05/2017,
2221748,TMZ5XJ8B7XF4,,06/24/2017,06/23/2019,06/05/2017,
2221930,TM383K08NOHK,,02/22/2018,02/21/2019,02/13/2018,
2221930,TM3EGFOZHFSG,,02/22/2018,02/21/2019,02/13/2018,
2221930,TM72MSQ07SI5,,02/22/2018,02/21/2019,02/13/2018,
2221930,TMDECA4FVIJZ,,02/22/2018,02/21/2019,02/13/2018,
2221930,TMHTBI184A35,,02/22/2018,02/21/2019,02/13/2018,
2221930,TMKURHFDLJPN,,02/22/2018,02/21/2019,02/13/2018,
2221930,TMMYO8A324CI,,02/22/2018,02/21/2019,02/13/2018,
2221930,TMY4IZRW5MCR,,02/22/2018,02/21/2019,02/13/2018,
2221930,TMYI61QAO7QE,,02/22/2018,02/21/2019,02/13/2018,
2221930,TMZ5XJ8B7XF4,,02/22/2018,02/21/2019,02/13/2018,
2222005,TM3EGFOZHFSG,,10/10/2017,10/09/2019,10/10/2017,
2222005,TMDECA4FVIJZ,,10/10/2017,10/09/2019,10/10/2017,
2222005,TMGK831P8V55,,10/10/2017,10/09/2019,10/10/2017,
2222005,TMHS83D15U8W,,10/10/2017,10/09/2019,10/10/2017,
2222005,TMKURHFDLJPN,,10/10/2017,10/09/2019,10/10/2017,
2222005,TMMYO8A324CI,,10/10/2017,10/09/2019,10/10/2017,
2222005,TMWSADZWG38U,,10/10/2017,10/09/2019,10/10/2017,
2222005,TMY4IZRW5MCR,,10/10/2017,10/09/2019,10/10/2017,
2222005,TMYI61QAO7QE,,10/10/2017,10/09/2019,10/10/2017,
2222102,TMHTBI184A35,,07/20/2018,07/19/2019,06/20/2018,
2222102,TMYI61QAO7QE,,07/20/2018,07/19/2019,06/20/2018,
2222179,TM107VEQHZA8,,10/13/2016,10/12/2018,10/13/2016,
2222179,TM3EGFOZHFSG,,10/13/2016,10/12/2018,10/13/2016,
2222179,TMDECA4FVIJZ,,10/13/2016,10/12/2018,10/13/2016,
2222179,TMGK831P8V55,,10/13/2016,10/12/2018,10/13/2016,
2222179,TMHS83D15U8W,,10/13/2016,10/12/2018,10/13/2016,
2222179,TMKURHFDLJPN,,10/13/2016,10/12/2018,10/13/2016,
2222179,TMMYO8A324CI,,10/13/2016,10/12/2018,10/13/2016,
2222179,TMWSADZWG38U,,10/13/2016,10/12/2018,10/13/2016,
2222179,TMY4IZRW5MCR,,10/13/2016,10/12/2018,10/13/2016,
2222179,TMYI61QAO7QE,,10/13/2016,10/12/2018,10/13/2016,
2223078,TM3EGFOZHFSG,,05/02/2017,04/30/2020,05/02/2017,
2223078,TMDECA4FVIJZ,,05/02/2017,04/30/2020,05/02/2017,
2223078,TMGK831P8V55,,05/02/2017,04/30/2020,05/02/2017,
2223078,TMHS83D15U8W,,05/02/2017,04/30/2020,05/02/2017,
2223078,TMKURHFDLJPN,,05/02/2017,04/30/2020,05/02/2017,
2223078,TMMYO8A324CI,,05/02/2017,04/30/2020,05/02/2017,
2223078,TMWSADZWG38U,,05/02/2017,04/30/2020,05/02/2017,
2223078,TMY4IZRW5MCR,,05/02/2017,04/30/2020,05/02/2017,
2223078,TMYI61QAO7QE,,05/02/2017,04/30/2020,05/02/2017,
2223307,TM3EGFOZHFSG,,08/02/2017,08/01/2019,08/02/2017,
2223307,TMDECA4FVIJZ,,08/02/2017,08/01/2019,08/02/2017,
2223307,TMGK831P8V55,,08/02/2017,08/01/2019,08/02/2017,
2223307,TMHS83D15U8W,,08/02/2017,08/01/2019,08/02/2017,
2223307,TMHTBI184A35,,08/02/2017,08/01/2019,08/02/2017,
2223307,TMKURHFDLJPN,,08/02/2017,08/01/2019,08/02/2017,
2223307,TMMYO8A324CI,,08/02/2017,08/01/2019,08/02/2017,
2223307,TMY4IZRW5MCR,,08/02/2017,08/01/2019,08/02/2017,
2223307,TMYI61QAO7QE,,08/02/2017,08/01/2019,08/02/2017,
2223307,TMZ5XJ8B7XF4,,08/02/2017,08/01/2019,08/02/2017,
2223946,TM383K08NOHK,,09/07/2017,09/05/2020,08/24/2017,
2223946,TM3EGFOZHFSG,,09/07/2017,09/05/2020,08/24/2017,
2223946,TMHS83D15U8W,,09/07/2017,09/05/2020,08/24/2017,
2223946,TMMYO8A324CI,,09/07/2017,09/05/2020,08/24/2017,
2223946,TMWSADZWG38U,,09/07/2017,09/05/2020,08/24/2017,
2223946,TMY4IZRW5MCR,,09/07/2017,09/05/2020,08/24/2017,
2223946,TMYI61QAO7QE,,09/07/2017,09/05/2020,08/24/2017,
2224515,TM3EGFOZHFSG,,03/26/2018,03/24/2020,03/26/2018,
2224515,TM72MSQ07SI5,,03/26/2018,03/24/2020,03/26/2018,
2224515,TMDECA4FVIJZ,,03/26/2018,03/24/2020,03/26/2018,
2224515,TMGK831P8V55,,03/26/2018,03/24/2020,03/26/2018,
2224515,TMHTBI184A35,,03/26/2018,03/24/2020,03/26/2018,
2224515,TMKURHFDLJPN,,03/26/2018,03/24/2020,03/26/2018,
2224515,TMMYO8A324CI,,03/26/2018,03/24/2020,03/26/2018,
2224515,TMY4IZRW5MCR,,03/26/2018,03/24/2020,03/26/2018,
2224515,TMYI61QAO7QE,,03/26/2018,03/24/2020,03/26/2018,
2224515,TMZ5XJ8B7XF4,,03/26/2018,03/24/2020,03/26/2018,
2224772,TM3EGFOZHFSG,,12/08/2017,12/06/2020,12/08/2017,
2224772,TMDECA4FVIJZ,,12/08/2017,12/06/2020,12/08/2017,
2224772,TMGK831P8V55,,12/08/2017,12/06/2020,12/08/2017,
2224772,TMHS83D15U8W,,12/08/2017,12/06/2020,12/08/2017,
2224772,TMKURHFDLJPN,,12/08/2017,12/06/2020,12/08/2017,
2224772,TMMYO8A324CI,,12/08/2017,12/06/2020,12/08/2017,
2224772,TMWSADZWG38U,,12/08/2017,12/06/2020,12/08/2017,
2224772,TMY4IZRW5MCR,,12/08/2017,12/06/2020,12/08/2017,
2224772,TMYI61QAO7QE,,12/08/2017,12/06/2020,12/08/2017,
2224799,TMWSADZWG38U,,06/27/2018,06/26/2019,04/26/2018,
2224799,TMYI61QAO7QE,,06/27/2018,06/26/2019,04/26/2018,
2225020,TM3EGFOZHFSG,,02/12/2018,02/11/2019,02/12/2018,
2225020,TM72MSQ07SI5,,02/12/2018,02/11/2019,02/12/2018,
2225020,TMDECA4FVIJZ,,02/12/2018,02/11/2019,02/12/2018,
2225020,TMGK831P8V55,,02/12/2018,02/11/2019,02/12/2018,
2225020,TMHS83D15U8W,,02/12/2018,02/11/2019,02/12/2018,
2225020,TMMYO8A324CI,,02/12/2018,02/11/2019,02/12/2018,
2225020,TMWSADZWG38U,,02/12/2018,02/11/2019,02/12/2018,
2225020,TMY4IZRW5MCR,,02/12/2018,02/11/2019,02/12/2018,
2225020,TMYI61QAO7QE,,02/12/2018,02/11/2019,02/12/2018,
2225041,TM3EGFOZHFSG,,08/07/2018,08/08/2021,08/07/2018,
2225041,TM72MSQ07SI5,,08/07/2018,08/08/2021,08/07/2018,
2225041,TMDECA4FVIJZ,,08/07/2018,08/08/2021,08/07/2018,
2225041,TMGK831P8V55,,08/07/2018,08/08/2021,08/07/2018,
2225041,TMHS83D15U8W,,08/07/2018,08/08/2021,08/07/2018,
2225041,TMKURHFDLJPN,,08/07/2018,08/08/2021,08/07/2018,
2225041,TMMYO8A324CI,,08/07/2018,08/08/2021,08/07/2018,
2225041,TMWSADZWG38U,,08/07/2018,08/08/2021,08/07/2018,
2225041,TMY4IZRW5MCR,,08/07/2018,08/08/2021,08/07/2018,
2225041,TMYI61QAO7QE,,08/07/2018,08/08/2021,08/07/2018,
2225073,TM3EGFOZHFSG,,08/04/2018,08/02/2020,07/11/2018,
2225073,TM72MSQ07SI5,,08/04/2018,08/02/2020,07/11/2018,
2225073,TMDECA4FVIJZ,,08/04/2018,08/02/2020,07/11/2018,
2225073,TMGK831P8V55,,08/04/2018,08/02/2020,07/11/2018,
2225073,TMHS83D15U8W,,08/04/2018,08/02/2020,07/11/2018,
2225073,TMKURHFDLJPN,,08/04/2018,08/02/2020,07/11/2018,
2225073,TMMYO8A324CI,,08/04/2018,08/02/2020,07/11/2018,
2225073,TMY4IZRW5MCR,,08/04/2018,08/02/2020,07/11/2018,
2225073,TMYI61QAO7QE,,08/04/2018,08/02/2020,07/11/2018,
2225073,TMZ5XJ8B7XF4,,08/04/2018,08/02/2020,07/11/2018,
2226026,TM383K08NOHK,,06/01/2018,05/30/2021,05/08/2018,
2226026,TM3EGFOZHFSG,,06/01/2018,05/30/2021,05/08/2018,
2226026,TM72MSQ07SI5,,06/01/2018,05/30/2021,05/08/2018,
2226026,TMDECA4FVIJZ,,06/01/2018,05/30/2021,05/08/2018,
2226026,TMKURHFDLJPN,,06/01/2018,05/30/2021,05/08/2018,
2226026,TMMYO8A324CI,,06/01/2018,05/30/2021,05/08/2018,
2226026,TMWSADZWG38U,,06/01/2018,05/30/2021,05/08/2018,
2226026,TMY4IZRW5MCR,,06/01/2018,05/30/2021,05/08/2018,
2226026,TMYI61QAO7QE,,06/01/2018,05/30/2021,05/08/2018,
2226966,TM3EGFOZHFSG,,08/04/2017,08/02/2020,08/04/2017,
2226966,TMDECA4FVIJZ,,08/04/2017,08/02/2020,08/04/2017,
2226966,TMGK831P8V55,,08/04/2017,08/02/2020,08/04/2017,
2226966,TMHS83D15U8W,,08/04/2017,08/02/2020,08/04/2017,
2226966,TMKURHFDLJPN,,08/04/2017,08/02/2020,08/04/2017,
2226966,TMMYO8A324CI,,08/04/2017,08/02/2020,08/04/2017,
2226966,TMY4IZRW5MCR,,08/04/2017,08/02/2020,08/04/2017,
2226966,TMYI61QAO7QE,,08/04/2017,08/02/2020,08/04/2017,
2226966,TMZ5XJ8B7XF4,,08/04/2017,08/02/2020,08/04/2017,
2226988,TMWSADZWG38U,,05/02/2018,05/01/2019,05/02/2018,
2226988,TMYI61QAO7QE,,05/02/2018,05/01/2019,05/02/2018,
2227047,TM3EGFOZHFSG,,04/13/2018,04/12/2019,04/13/2018,
2227047,TM72MSQ07SI5,,04/13/2018,04/12/2019,04/13/2018,
2227047,TMDECA4FVIJZ,,04/13/2018,04/12/2019,04/13/2018,
2227047,TMGK831P8V55,,04/13/2018,04/12/2019,04/13/2018,
2227047,TMHS83D15U8W,,04/13/2018,04/12/2019,04/13/2018,
2227047,TMHTBI184A35,,04/13/2018,04/12/2019,04/13/2018,
2227047,TMKURHFDLJPN,,04/13/2018,04/12/2019,04/13/2018,
2227047,TMMYO8A324CI,,04/13/2018,04/12/2019,04/13/2018,
2227047,TMWSADZWG38U,,04/13/2018,04/12/2019,04/13/2018,
2227047,TMY4IZRW5MCR,,04/13/2018,04/12/2019,04/13/2018,
2227047,TMYI61QAO7QE,,04/13/2018,04/12/2019,04/13/2018,
2227528,TM3EGFOZHFSG,,03/30/2016,03/29/2019,03/30/2016,
2227528,TMDECA4FVIJZ,,03/30/2016,03/29/2019,03/30/2016,
2227528,TMGK831P8V55,,03/30/2016,03/29/2019,03/30/2016,
2227528,TMHS83D15U8W,,03/30/2016,03/29/2019,03/30/2016,
2227528,TMKURHFDLJPN,,03/30/2016,03/29/2019,03/30/2016,
2227528,TMMYO8A324CI,,03/30/2016,03/29/2019,03/30/2016,
2227528,TMY4IZRW5MCR,,03/30/2016,03/29/2019,03/30/2016,
2227528,TMYI61QAO7QE,,03/30/2016,03/29/2019,03/30/2016,
2227528,TMZ5XJ8B7XF4,,03/30/2016,03/29/2019,03/30/2016,
2228373,TM3EGFOZHFSG,,03/23/2018,03/22/2019,03/14/2018,
2228373,TM72MSQ07SI5,,03/23/2018,03/22/2019,03/14/2018,
2228373,TMDECA4FVIJZ,,03/23/2018,03/22/2019,03/14/2018,
2228373,TMGK831P8V55,,03/23/2018,03/22/2019,03/14/2018,
2228373,TMHS83D15U8W,,03/23/2018,03/22/2019,03/14/2018,
2228373,TMKURHFDLJPN,,03/23/2018,03/22/2019,03/14/2018,
2228373,TMMYO8A324CI,,03/23/2018,03/22/2019,03/14/2018,
2228373,TMWSADZWG38U,,03/23/2018,03/22/2019,03/14/2018,
2228373,TMY4IZRW5MCR,,03/23/2018,03/22/2019,03/14/2018,
2228373,TMYI61QAO7QE,,03/23/2018,03/22/2019,03/14/2018,
2228853,TM3EGFOZHFSG,,08/17/2017,08/16/2019,08/17/2017,
2228853,TMDECA4FVIJZ,,08/17/2017,08/16/2019,08/17/2017,
2228853,TMGK831P8V55,,08/17/2017,08/16/2019,08/17/2017,
2228853,TMHS83D15U8W,,08/17/2017,08/16/2019,08/17/2017,
2228853,TMKURHFDLJPN,,08/17/2017,08/16/2019,08/17/2017,
2228853,TMMYO8A324CI,,08/17/2017,08/16/2019,08/17/2017,
2228853,TMWSADZWG38U,,08/17/2017,08/16/2019,08/17/2017,
2228853,TMY4IZRW5MCR,,08/17/2017,08/16/2019,08/17/2017,
2228853,TMYI61QAO7QE,,08/17/2017,08/16/2019,08/17/2017,
2228896,TM3EGFOZHFSG,,11/17/2017,11/16/2019,11/08/2017,
2228896,TMDECA4FVIJZ,,11/17/2017,11/16/2019,11/08/2017,
2228896,TMHTBI184A35,,11/17/2017,11/16/2019,11/08/2017,
2228896,TMWSADZWG38U,,11/17/2017,11/16/2019,11/08/2017,
2228896,TMYI61QAO7QE,,11/17/2017,11/16/2019,11/08/2017,
2229707,TMZ5XJ8B7XF4,,12/02/2016,12/01/2018,11/22/2016,
2229765,TM3EGFOZHFSG,,08/06/2018,08/04/2021,07/16/2018,
2229765,TM72MSQ07SI5,,08/06/2018,08/04/2021,07/16/2018,
2229765,TMDECA4FVIJZ,,08/06/2018,08/04/2021,07/16/2018,
2229765,TMKURHFDLJPN,,08/06/2018,08/04/2021,07/16/2018,
2229765,TMMYO8A324CI,,08/06/2018,08/04/2021,07/16/2018,
2229765,TMY4IZRW5MCR,,08/06/2018,08/04/2021,07/16/2018,
2229765,TMYI61QAO7QE,,08/06/2018,08/04/2021,07/16/2018,
2229765,TMZ5XJ8B7XF4,,08/06/2018,08/04/2021,07/16/2018,
2231430,TM383K08NOHK,,11/07/2017,11/06/2019,11/07/2017,
2231430,TM3EGFOZHFSG,,11/07/2017,11/06/2019,11/07/2017,
2231430,TMHTBI184A35,,11/07/2017,11/06/2019,11/07/2017,
2231430,TMKURHFDLJPN,,11/07/2017,11/06/2019,11/07/2017,
2231430,TMMYO8A324CI,,11/07/2017,11/06/2019,11/07/2017,
2231430,TMY4IZRW5MCR,,11/07/2017,11/06/2019,11/07/2017,
2231430,TMYI61QAO7QE,,11/07/2017,11/06/2019,11/07/2017,
2231430,TMZ5XJ8B7XF4,,11/07/2017,11/06/2019,11/07/2017,
2231500,TMWSADZWG38U,,04/02/2018,03/31/2020,03/05/2018,
2231500,TMYI61QAO7QE,,04/02/2018,03/31/2020,03/05/2018,
2231773,TMHTBI184A35,,03/02/2018,03/01/2019,02/20/2018,
2231773,TMZ5XJ8B7XF4,,03/02/2018,03/01/2019,02/20/2018,
100057000,TMZ5XJ8B7XF4,,03/12/2018,03/11/2019,03/09/2018,
105580000,TM383K08NOHK,,01/28/2016,01/26/2019,01/28/2016,
105580000,TM3EGFOZHFSG,,01/28/2016,01/26/2019,01/28/2016,
105580000,TMGK831P8V55,,01/28/2016,01/26/2019,01/28/2016,
105580000,TMHS83D15U8W,,01/28/2016,01/26/2019,01/28/2016,
105580000,TMMYO8A324CI,,01/28/2016,01/26/2019,01/28/2016,
105580000,TMWSADZWG38U,,01/28/2016,01/26/2019,01/28/2016,
105580000,TMY4IZRW5MCR,,01/28/2016,01/26/2019,01/28/2016,
105580000,TMYI61QAO7QE,,01/28/2016,01/26/2019,01/28/2016,
106139000,TMKMPZXIEBIC,,05/21/2018,05/20/2019,05/21/2018,
106139000,TMVV1IEM90RK,,05/21/2018,05/20/2019,05/21/2018,
106139000,TMYI61QAO7QE,,05/21/2018,05/20/2019,05/21/2018,
106139000,TMZ5XJ8B7XF4,,05/21/2018,05/20/2019,05/21/2018,
116084000,TMZ5XJ8B7XF4,,12/02/2016,12/01/2018,10/11/2016,
123266000,TMHTBI184A35,,12/11/2017,12/11/2018,12/11/2017,
123266000,TMYI61QAO7QE,,12/11/2017,12/11/2018,12/11/2017,
123266000,TMZ5XJ8B7XF4,,12/11/2017,12/11/2018,12/11/2017,
129005000,TMVV1IEM90RK,,06/04/2018,06/03/2019,06/04/2018,
129005000,TMYI61QAO7QE,,06/04/2018,06/03/2019,06/04/2018,
129005000,TMZ5XJ8B7XF4,,06/04/2018,06/03/2019,06/04/2018,
129995000,TMZ5XJ8B7XF4,,07/30/2018,07/29/2019,07/30/2018,
131306000,TMZ5XJ8B7XF4,,03/02/2018,03/01/2019,03/02/2018,
134411000,TM383K08NOHK,,02/22/2018,02/21/2019,02/22/2018,
134411000,TM3EGFOZHFSG,,02/22/2018,02/21/2019,02/22/2018,
134411000,TM72MSQ07SI5,,02/22/2018,02/21/2019,02/22/2018,
134411000,TMDECA4FVIJZ,,02/22/2018,02/21/2019,02/22/2018,
134411000,TMGK831P8V55,,02/22/2018,02/21/2019,02/22/2018,
134411000,TMHS83D15U8W,,02/22/2018,02/21/2019,02/22/2018,
134411000,TMKURHFDLJPN,,02/22/2018,02/21/2019,02/22/2018,
134411000,TMMYO8A324CI,,02/22/2018,02/21/2019,02/22/2018,
134411000,TMWSADZWG38U,,02/22/2018,02/21/2019,02/22/2018,
134411000,TMY4IZRW5MCR,,02/22/2018,02/21/2019,02/22/2018,
134411000,TMYI61QAO7QE,,02/22/2018,02/21/2019,02/22/2018,
140520000,TMHTBI184A35,,03/02/2017,03/01/2019,10/18/2016,
140520000,TMYI61QAO7QE,,03/02/2017,03/01/2019,10/18/2016,
140520000,TMZ5XJ8B7XF4,,03/02/2017,03/01/2019,10/18/2016,
140854000,TMWSADZWG38U,,05/01/2017,04/30/2019,05/01/2017,
140854000,TMYI61QAO7QE,,05/01/2017,04/30/2019,05/01/2017,
140966000,TMWSADZWG38U,,11/02/2017,12/01/2018,10/31/2017,
140966000,TMYI61QAO7QE,,11/02/2017,12/01/2018,10/31/2017,
141956000,TM3EGFOZHFSG,,01/06/2018,01/05/2019,12/11/2017,
141956000,TMDECA4FVIJZ,,01/06/2018,01/05/2019,12/11/2017,
141956000,TMGK831P8V55,,01/06/2018,01/05/2019,12/11/2017,
141956000,TMHTBI184A35,,01/06/2018,01/05/2019,12/11/2017,
141956000,TMKURHFDLJPN,,01/06/2018,01/05/2019,12/11/2017,
141956000,TMMYO8A324CI,,01/06/2018,01/05/2019,12/11/2017,
141956000,TMWSADZWG38U,,01/06/2018,01/05/2019,12/11/2017,
141956000,TMY4IZRW5MCR,,01/06/2018,01/05/2019,12/11/2017,
141956000,TMYI61QAO7QE,,01/06/2018,01/05/2019,12/11/2017,
142737000,TMZ5XJ8B7XF4,,11/17/2018,11/16/2019,11/27/2017,
142958000,TM3EGFOZHFSG,,02/01/2018,01/31/2019,01/31/2018,
142958000,TM72MSQ07SI5,,02/01/2018,01/31/2019,01/31/2018,
142958000,TMDECA4FVIJZ,,02/01/2018,01/31/2019,01/31/2018,
142958000,TMGK831P8V55,,02/01/2018,01/31/2019,01/31/2018,
142958000,TMHS83D15U8W,,02/01/2018,01/31/2019,01/31/2018,
142958000,TMMYO8A324CI,,02/01/2018,01/31/2019,01/31/2018,
142958000,TMWSADZWG38U,,02/01/2018,01/31/2019,01/31/2018,
142958000,TMY4IZRW5MCR,,02/01/2018,01/31/2019,01/31/2018,
142958000,TMYI61QAO7QE,,02/01/2018,01/31/2019,01/31/2018,
144743000,TM107VEQHZA8,,07/02/2018,07/01/2019,07/02/2018,
144743000,TM383K08NOHK,,07/02/2018,07/01/2019,07/02/2018,
144743000,TM3EGFOZHFSG,,07/02/2018,07/01/2019,07/02/2018,
144743000,TM72MSQ07SI5,,07/02/2018,07/01/2019,07/02/2018,
144743000,TMDECA4FVIJZ,,07/02/2018,07/01/2019,07/02/2018,
144743000,TMHTBI184A35,,07/02/2018,07/01/2019,07/02/2018,
144743000,TMKURHFDLJPN,,07/02/2018,07/01/2019,07/02/2018,
144743000,TMMYO8A324CI,,07/02/2018,07/01/2019,07/02/2018,
144743000,TMY4IZRW5MCR,,07/02/2018,07/01/2019,07/02/2018,
144743000,TMYI61QAO7QE,,07/02/2018,07/01/2019,07/02/2018,
144743000,TMZ5XJ8B7XF4,,07/02/2018,07/01/2019,07/02/2018,
144959000,TMWSADZWG38U,,01/01/2018,12/31/2018,12/31/2017,
144959000,TMYI61QAO7QE,,01/01/2018,12/31/2018,12/31/2017,
145583000,TM3EGFOZHFSG,,10/14/2017,10/13/2019,10/09/2017,
145583000,TMDECA4FVIJZ,,10/14/2017,10/13/2019,10/09/2017,
145583000,TMGK831P8V55,,10/14/2017,10/13/2019,10/09/2017,
145583000,TMHS83D15U8W,,10/14/2017,10/13/2019,10/09/2017,
145583000,TMKURHFDLJPN,,10/14/2017,10/13/2019,10/09/2017,
145583000,TMMYO8A324CI,,10/14/2017,10/13/2019,10/09/2017,
145583000,TMWSADZWG38U,,10/14/2017,10/13/2019,10/09/2017,
145583000,TMY4IZRW5MCR,,10/14/2017,10/13/2019,10/09/2017,
145583000,TMYI61QAO7QE,,10/14/2017,10/13/2019,10/09/2017,
146154000,TM383K08NOHK,,03/29/2018,03/27/2021,03/27/2018,
146154000,TM3EGFOZHFSG,,03/29/2018,03/27/2021,03/27/2018,
146154000,TM72MSQ07SI5,,03/29/2018,03/27/2021,03/27/2018,
146154000,TMDECA4FVIJZ,,03/29/2018,03/27/2021,03/27/2018,
146154000,TMGK831P8V55,,03/29/2018,03/27/2021,03/27/2018,
146154000,TMHS83D15U8W,,03/29/2018,03/27/2021,03/27/2018,
146154000,TMMYO8A324CI,,03/29/2018,03/27/2021,03/27/2018,
146154000,TMWSADZWG38U,,03/29/2018,03/27/2021,03/27/2018,
146154000,TMY4IZRW5MCR,,03/29/2018,03/27/2021,03/27/2018,
146154000,TMYI61QAO7QE,,03/29/2018,03/27/2021,03/27/2018,
146173000,TMZ5XJ8B7XF4,,05/30/2018,05/29/2019,12/16/2016,
146314000,TMYI61QAO7QE,,12/18/2017,12/17/2018,12/18/2017,
146314000,TMZ5XJ8B7XF4,,12/18/2017,12/17/2018,12/18/2017,
146742000,TMYI61QAO7QE,,12/19/2017,12/18/2018,12/19/2017,
146742000,TMZ5XJ8B7XF4,,12/19/2017,12/18/2018,12/19/2017,
147147000,TM3EGFOZHFSG,,12/29/2017,12/28/2018,12/29/2017,
147147000,TMDECA4FVIJZ,,12/29/2017,12/28/2018,12/29/2017,
147147000,TMHS83D15U8W,,12/29/2017,12/28/2018,12/29/2017,
147147000,TMMYO8A324CI,,12/29/2017,12/28/2018,12/29/2017,
147147000,TMY4IZRW5MCR,,12/29/2017,12/28/2018,12/29/2017,
147147000,TMYI61QAO7QE,,12/29/2017,12/28/2018,12/29/2017,
147147000,TMZ5XJ8B7XF4,,12/29/2017,12/28/2018,12/29/2017,
147225000,TMVV1IEM90RK,,02/19/2018,02/17/2021,02/19/2018,
147225000,TMYI61QAO7QE,,02/19/2018,02/17/2021,02/19/2018,
147225000,TMZ5XJ8B7XF4,,02/19/2018,02/17/2021,02/19/2018,
147259000,TMYI61QAO7QE,,03/27/2018,03/26/2019,03/27/2018,
147259000,TMZ5XJ8B7XF4,,03/27/2018,03/26/2019,03/27/2018,
147924000,TMYI61QAO7QE,,12/06/2018,12/05/2019,12/18/2017,
147924000,TMZ5XJ8B7XF4,,12/06/2018,12/05/2019,12/18/2017,
148177000,TMZ5XJ8B7XF4,,12/08/2017,12/07/2018,11/30/2017,
149078000,TMYI61QAO7QE,,03/06/2018,03/05/2019,03/06/2018,
149078000,TMZ5XJ8B7XF4,,03/06/2018,03/05/2019,03/06/2018,
149327000,TMYI61QAO7QE,,07/07/2019,07/05/2020,07/23/2018,
149327000,TMZ5XJ8B7XF4,,07/07/2019,07/05/2020,07/23/2018,
158629000,TMZ5XJ8B7XF4,,01/26/2018,01/25/2019,01/26/2018,
159773000,TM383K08NOHK,,07/18/2018,07/17/2019,07/09/2018,
159773000,TM3EGFOZHFSG,,07/18/2018,07/17/2019,07/09/2018,
159773000,TM72MSQ07SI5,,07/18/2018,07/17/2019,07/09/2018,
159773000,TMDECA4FVIJZ,,07/18/2018,07/17/2019,07/09/2018,
159773000,TMGK831P8V55,,07/18/2018,07/17/2019,07/09/2018,
159773000,TMHS83D15U8W,,07/18/2018,07/17/2019,07/09/2018,
159773000,TMHTBI184A35,,07/18/2018,07/17/2019,07/09/2018,
159773000,TMMYO8A324CI,,07/18/2018,07/17/2019,07/09/2018,
159773000,TMY4IZRW5MCR,,07/18/2018,07/17/2019,07/09/2018,
159773000,TMYI61QAO7QE,,07/18/2018,07/17/2019,07/09/2018,
159773000,TMZ5XJ8B7XF4,,07/18/2018,07/17/2019,07/09/2018,
160005000,TMZ5XJ8B7XF4,,07/26/2018,07/25/2019,07/26/2017,
160289000,TM383K08NOHK,,11/15/2017,11/14/2018,11/15/2017,
160289000,TM3EGFOZHFSG,,11/15/2017,11/14/2018,11/15/2017,
